name,mz,rt,intensity,group_id,degree_cor,sub_group_id,degree,n_nodes,n_edges,label_charge_oligomer,isotope_labels_a,isotope_ids,isotope_labels_b,atoms,molecular_formula,adduct,compound_name,compound_id,exact_mass,ppm_error
3475,256.6226264,547.947186,333161.23,84,10,,,,,,,,,,,,,,,
3476,256.630144,393.748596,26771582.99,84,36,301,1,2,1,[M+ACN+H]+::1::1,,,,,,,None||None,None||None,,
3477,256.6391119,194.532162,2649412.092,,,,,,,,,,,,,,,,,
3478,256.6447633,105.307488,3027284.2,5,1,,,,,,,,,,,,,,,
3479,256.6446236,414.959592,2886302.65,84,6,,,,,,,,,,,,,,,
3480,256.6447948,370.370994,1043576.19,84,18,,,,,,,,,,,,,,,
3481,256.6465408,478.17051,6598841.65,84,10,,,,,,,,,,,,,,,
3482,256.6466883,437.565894,7402228.18,84,41,,,,,,,,,,,,,,,
3483,257.032887,528.41817,3138342.8,166,30,98,9,32,63,[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+K+HCOOH]+::1::1||[M+MeOH+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1||[M+Na+HCOO]+::1::1,C,3525,(13C),7.4,,,None||None||None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None||None||None,,
3484,257.0591232,667.20033,1790861.77,233,13,303,2,7,9,[M+MeOH+H]+::1::1,"(34S),(41K)","34,243,424","S,K","0.9,0.6",,,None||None,None||None,,
3485,257.0691947,528.177834,2250701.65,166,30,98,2,32,63,[M+MeOH+H]+::1::1,"(34S),(41K)","34,253,425","S,K","99.6,62.3",C12H14N2O2||C5H10BO7,[M+K]+||[M+ACN+Na]+,N-Acetylserotonin||AI-2||None,C00978||C16421||None,257.0686874||257.068828,-1.97||-1.43
3486,257.0812571,675.74766,10769930.2,239,3,406,1,3,2,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
3487,257.0812942,569.858598,1501798.585,178,11,407,2,5,6,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
3488,257.0813042,611.20125,1165434.69,196,13,309,3,5,5,[M+ACN+Na]+::1::1||[M+H-H2O]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
3489,257.099314,447.066228,9224679,136,2,311,2,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,3529,(13C),8.6,,,None||None||None||None||None||None,None||None||None||None||None||None,,
3490,257.1054747,821.98482,1158927.25,343,3,,,,,,,,,,,,,,,
3491,257.1141955,735.22473,1848235.5,,,,,,,,,,,,C10H20O2||C10H12N2O4||C10H11NO3||C10H12N2O4||C10H14N2O3||C10H11NO3||C10H11NO3,[M+K+HCOOH]+||[M+MeOH+H]+||[M+NH4+HCOOH]+||[M+MeOH+H]+||[M+H+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,"Decanoic acid||3-Hydroxy-L-kynurenine||Phenylacetylglycine||5-Hydroxykynurenine||2,6-Dihydroxypseudooxynicotine||3-Carbamoyl-2-phenylpropionaldehyde||4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",C01571||C03227||C05598||C05651||C15986||C16587||C16595,257.114958||257.114297||257.113186||257.114297||257.113188||257.113186||257.113186,2.97||0.39||-3.93||0.39||-3.92||-3.93||-3.93
3492,257.124188,61.951875,3353285.68,5,12,5,3,315,577,[M+ACN+H]+::1::1||[M+H-H2O]+::1::1||[M+Na]+::1::1,,,,,C9H11N3O2||C9H11N3O2||C9H11N3O2||C10H18N4O5,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+H-H2O]+,4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone||4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone||4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone||None||N2-Succinyl-L-arginine||None,C19564||C19564||C19564||None||C03296||None,257.12442||257.12442||257.12442||257.12443,0.9||0.9||0.9||0.94
3493,257.1280032,659.66418,1324530.55,227,1,408,1,2,1,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
3494,257.1279047,684.5145,1206339.6,,,,,,,,,,,,,,,,,
3495,257.1317758,393.748596,6327375.05,84,32,,,,,,,,,,C20H16,[M+H]+,"7,12-Dimethylbenz[a]anthracene",C19488,257.1324774,2.73
3496,257.1439604,565.026252,2544621.785,,,,,,,,,,,,,,,,,
3497,257.144136,536.900898,4486858.4,,,,,,,,,,,,,,,,,
3498,257.1507088,803.0898,29245672,325,3,409,1,3,2,,C,3541,(13C),13.1,C12H23N3O4,[M+H-NH3]+,"(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine",C20279,257.149586,-4.37
3499,257.1507502,849.66486,238632579,354,3,410,1,3,2,,C,3542,(13C),14.5,C12H23N3O4,[M+H-NH3]+,"(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine",C20279,257.149586,-4.53
3500,257.1513829,57.4394328,1154501.85,5,1,,,,,,,,,,,,,,,
3501,257.1606238,374.698482,7493459.26,84,1,,,,,,,,,,,,,,,
3502,257.1730605,416.866086,3391848.9,84,26,411,1,2,1,[M+H+HCOOH]+::1::1,,,,,,,None||None,None||None,,
3503,257.1728645,382.351608,4153109.01,84,49,412,1,2,1,[M+NH4]+::1::1,,,,,,,None||None,None||None,,
3504,257.1788354,345.610128,1429728.5,84,1,,,,,,,,,,,,,,,
3505,257.187226,891.14832,2799625,374,1,413,1,2,1,,C,3548,(13C),13.4,,,,,,
3506,257.2217878,703.57548,263728.63,257,3,414,1,2,1,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
3507,257.2472381,1000.13367,291079.98,408,22,415,1,13,18,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,C16H32O2,[M+H]+,None||None||None||None||None||Hexadecanoic acid,None||None||None||None||None||C00249,257.2475064,1.04
3508,257.2663785,956.26842,72655488.5,389,12,404,2,7,8,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,(13C),3471,C,15,,,None||None||None||None||None||None,None||None||None||None||None||None,,
3509,257.4293562,202.975494,308974.725,58,5,,,,,,,,,,,,,,,
3510,257.4695265,317.279778,423936.83,84,21,,,,,,,,,,,,,,,
3511,257.5705073,346.258419,256636.516,105,8,,,,,,,,,,,,,,,
3512,257.5889592,360.113292,406770.835,,,,,,,,,,,,,,,,,
3513,257.6153261,877.81662,8001225.1,371,7,,,,,,,,,,,,,,,
3514,257.6162695,99.388593,579862.67,5,28,,,,,,,,,,,,,,,
3515,257.6344418,351.95697,1006834.19,84,3,,,,,,,,,,,,,,,
3516,257.6525101,356.372064,2224322.8,84,13,,,,,,,,,,,,,,,
3517,257.652511,407.897517,1957750.55,84,8,,,,,,,,,,,,,,,
3518,257.6526698,304.390266,2930594.765,84,14,,,,,,,,,,,,,,,
3519,257.6707997,64.624908,2684221.6,5,1,,,,,,,,,,,,,,,
3520,257.6746798,382.857708,792334.565,84,32,416,1,2,1,[M+H+HCOOH]+::1::1,,,,,,,None||None,None||None,,
3521,257.6749561,415.880166,982907.6,84,25,,,,,,,,,,,,,,,
3522,257.8040719,317.456877,218563.7,84,19,,,,,,,,,,,,,,,
3523,257.8079477,121.84377,889379.6,5,33,,,,,,,,,,,,,,,
3524,257.9771457,53.3750373,1984239.365,5,20,329,1,2,1,[M+H]+::1::1,,,,,,,None||None,None||None,,
3525,258.0363839,528.434601,254501.61,166,29,98,4,32,63,[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+K+HCOOH]+::1::1||[M+NH4+HCOOH]+::1::1||[M+Na+HCOO]+::1::1,(13C),3483,C,7.4,C8H13NO6||C4H9O8P||C6H14NO9P||C8H13NO6||C4H9O8P||C6H14NO9P||C8H13NO6||C4H9O8P||C6H14NO9P||C8H13NO6||C4H9O8P||C6H14NO9P||C8H13NO6||C4H9O8P||C6H14NO9P||C7H11NO4||C10H7NO3||C10H7NO3||C10H7NO3||C10H7NO3,[M+K]+||[M+ACN+H]+||[M+H-H2O]+||[M+K]+||[M+ACN+H]+||[M+H-H2O]+||[M+K]+||[M+ACN+H]+||[M+H-H2O]+||[M+K]+||[M+ACN+H]+||[M+H-H2O]+||[M+K]+||[M+ACN+H]+||[M+H-H2O]+||[M+K+HCOOH]+||[M+Na+HCOO]+||[M+Na+HCOO]+||[M+Na+HCOO]+||[M+Na+HCOO]+,"O-Succinyl-L-homoserine||4-Phospho-D-erythronate||D-Glucosaminate-6-phosphate||O-Succinyl-L-homoserine||4-Phospho-D-erythronate||D-Glucosaminate-6-phosphate||O-Succinyl-L-homoserine||4-Phospho-D-erythronate||D-Glucosaminate-6-phosphate||O-Succinyl-L-homoserine||4-Phospho-D-erythronate||D-Glucosaminate-6-phosphate||O-Succinyl-L-homoserine||4-Phospho-D-erythronate||D-Glucosaminate-6-phosphate||None||None||N-Acetyl-L-glutamate 5-semialdehyde||None||4-Hydroxy-2-quinolinecarboxylic acid||N-Acetylisatin||1-Nitronaphthalene-5,6-oxide||1-Nitronaphthalene-7,8-oxide",C01118||C03393||C20589||C01118||C03393||C20589||C01118||C03393||C20589||C01118||C03393||C20589||C01118||C03393||C20589||None||None||C01250||None||C01717||C02172||C14800||C14802,258.0374464||258.037327||258.037328||258.0374464||258.037327||258.037328||258.0374464||258.037327||258.037328||258.0374464||258.037327||258.037328||258.0374464||258.037327||258.037328||258.037436||258.037281||258.037281||258.037281||258.037281,4.12||3.65||3.66||4.12||3.65||3.66||4.12||3.65||3.66||4.12||3.65||3.66||4.12||3.65||3.66||4.08||3.48||3.48||3.48||3.48
3526,258.0647775,349.455462,1361752.26,84,15,417,3,6,6,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None,,
3527,258.0789188,33.7631484,35728.09,3,5,,,,,,,,,,,,,,,
3528,258.0948391,91.695396,1552262.47,5,4,201,1,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,C7H14O6||C7H14O6||C7H14O6,[M+ACN+Na]+||[M+ACN+Na]+||[M+ACN+Na]+,None||None||None||Methyl beta-D-galactoside||D-Bornesitol||L-Bornesitol||None||None,None||None||None||C03619||C03659||C03660||None||None,258.095908||258.095908||258.095908,4.14||4.14||4.14
3529,258.1027845,447.298461,868599.85,136,2,311,1,3,2,,(13C),3489,C,8.6,,,,,,
3530,258.1095775,765.28068,334001,,,,,,,,,,,,C10H18N4O5,[M+H-NH3]+,N2-Succinyl-L-arginine,C03296,258.10845,-4.37
3531,258.1099855,62.993082,53276165,5,41,5,8,315,577,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,C,3581,(13C),6.9,,,None||None||None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None||None||None,,
3532,258.1128258,709.76556,9800078.8,264,8,314,3,5,5,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None,,
3533,258.1171455,878.67198,2304001.86,371,5,,,,,,,,,,C7H14O6||C7H14O6||C7H14O6,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Methyl beta-D-galactoside||D-Bornesitol||L-Bornesitol,C03619||C03659||C03660,258.118331||258.118331||258.118331,4.59||4.59||4.59
3534,258.1176206,347.264022,843824.57,84,5,,,,,,,,,,C7H14O6||C7H14O6||C7H14O6,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Methyl beta-D-galactoside||D-Bornesitol||L-Bornesitol,C03619||C03659||C03660,258.118331||258.118331||258.118331,2.75||2.75||2.75
3535,258.1179023,735.00522,176632.21,282,11,,,,,,,,,,C7H14O6||C7H14O6||C7H14O6,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Methyl beta-D-galactoside||D-Bornesitol||L-Bornesitol,C03619||C03659||C03660,258.118331||258.118331||258.118331,1.66||1.66||1.66
3536,258.1447077,181.254192,5945577.57,58,2,418,1,2,1,[M+MeOH+H]+::1::1,,,,,C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,"6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol",C01297||C15700||C19577||C19580||C19603,258.144821||258.14483||258.145931||258.145931||258.145931,0.44||0.47||4.74||4.74||4.74
3537,258.1447446,61.688496,2891850.39,5,100,5,2,315,577,[M+ACN+Na]+::1::1||[M+H+HCOOH]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1,,,,,C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3||C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3||C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3||C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,"6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol||6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol||6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol||6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol||None||None||None||None",C01297||C15700||C19577||C19580||C19603||C01297||C15700||C19577||C19580||C19603||C01297||C15700||C19577||C19580||C19603||C01297||C15700||C19577||C19580||C19603||None||None||None||None,258.144821||258.14483||258.145931||258.145931||258.145931||258.144821||258.14483||258.145931||258.145931||258.145931||258.144821||258.14483||258.145931||258.145931||258.145931||258.144821||258.14483||258.145931||258.145931||258.145931,0.3||0.33||4.6||4.6||4.6||0.3||0.33||4.6||4.6||4.6||0.3||0.33||4.6||4.6||4.6||0.3||0.33||4.6||4.6||4.6
3538,258.1447479,109.120464,7972808.6,,,,,,,,,,,,C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,"6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol",C01297||C15700||C19577||C19580||C19603,258.144821||258.14483||258.145931||258.145931||258.145931,0.28||0.32||4.58||4.58||4.58
3539,258.1447742,79.142892,28675822.1,5,13,,,,,,,,,,C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,"6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol",C01297||C15700||C19577||C19580||C19603,258.144821||258.14483||258.145931||258.145931||258.145931,0.18||0.22||4.48||4.48||4.48
3540,258.1447301,345.064827,11401884.75,84,12,,,,,,,,,,C10H14N2O2||C9H16N2O4||C10H15N3O3||C10H15N3O3||C10H15N3O3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+,"6-Hydroxypseudooxynicotine||gamma-Glutamyl-gamma-aminobutyraldehyde||1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol||alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol||4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol",C01297||C15700||C19577||C19580||C19603,258.144821||258.14483||258.145931||258.145931||258.145931,0.35||0.39||4.65||4.65||4.65
3541,258.1540836,803.02797,4216775,325,3,409,2,3,2,,"(13C),C","34,983,590","C,(13C)","13.1,4.2",,,,,,
3542,258.1540969,848.71764,38077882.5,354,3,410,2,3,2,,"(13C),C","34,993,589","C,(13C)","14.5,6.0",,,,,,
3543,258.1628997,238.620273,402338.53,58,6,,,,,,,,,,,,,,,
3544,258.1694467,740.13918,495876.7,286,1,336,1,5,5,[M+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
3545,258.1696509,500.652738,1291808.9,150,2,,,,,,,,,,,,,,,
3546,258.1808998,428.438997,2602534,84,36,,,,,,,,,,C12H26N4O3,[M+H-NH3]+,"(2R,3R)-3-Methylornithinyl-N6-lysine",C20278,258.181221,1.24
3547,258.186727,316.982499,947527.33,84,9,,,,,,,,,,,,,,,
3548,258.1907885,891.27384,412327.8,374,1,413,1,2,1,,(13C),3505,C,13.4,,,,,,
3549,258.2058425,749.99868,5464403,,,,,,,,,,,,,,,,,
3550,258.2058581,769.34433,1428979.9,296,2,,,,,,,,,,,,,,,
3551,258.242469,866.38365,3850273,,,,,,,,,,,,,,,,,
3552,258.587381,285.412152,442137.98,89,9,,,,,,,,,,,,,,,
3553,258.5872262,346.773852,209006.65,105,8,,,,,,,,,,,,,,,
3554,258.6221183,781.22118,823184.45,308,28,,,,,,,,,,,,,,,
3555,258.6231975,904.88604,5387465.46,377,9,,,,,,,,,,,,,,,
3556,258.6603241,192.667446,2263654.1,58,17,,,,,,,,,,,,,,,
3557,258.8164548,336.248658,492863.25,84,35,,,,,,,,,,,,,,,
3558,258.8633685,20.6865768,51142.42,1,9,200,1,2,1,[M+K]+::1::1,,,,,,,None||None,None||None,,
3559,258.8998059,57.8434932,2331439.495,5,93,5,7,315,577,[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+K+HCOOH]+::1::1||[M+K]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,"K,S","36,653,665","(41K),(34S)","1.9,3.0",,,None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None,,
3560,258.9280388,52.9552356,415294.87,5,72,,,,,,,,,,,,,,,
3561,258.9636078,53.264937,502497.45,5,134,,,,,,,,,,,,,,,
3562,258.975076,21.6108096,347768.1,1,24,,,,,,,,,,,,,,,
3563,258.9976822,53.3999412,526157.905,5,47,1,2,261,518,[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
3564,259.0165612,33.9045528,34000.21,,,,,,,,,,,,C7H15Cl2N2O3P||C7H15Cl2N2O3P||C7H15Cl2N2O3P||C7H15Cl2N2O3P,[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+||[M+H-H2O]+,4-Hydroxycyclophosphamide||Aldophosphamide||4-Hydroxyifosfamide||Aldoifosfamide,C07643||C07645||C16553||C16556,259.016445||259.016445||259.016445||259.016445,-0.45||-0.45||-0.45||-0.45
3565,259.0235176,83.26701,266263.8,5,29,333,1,3,2,[M+H]+::1::1,,,,,,,None||None,None||None,,
3566,259.0279664,58.4103558,348402.03,5,67,5,2,315,577,[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None,None||None||None||None,,
3567,259.0541694,616.78722,1982571.5,198,4,419,1,2,1,,"K,S","36,703,670","(41K),(34S)","0.8,1.2",C6H10N2O5,[M+Na+HCOO]+,N-Carbamyl-L-glutamate,C05829,259.053659,-1.97
3568,259.0574087,563.634603,4792599,176,2,392,1,2,1,[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,C8H14O4||C8H14O4,[M+K+HCOOH]+||[M+K+HCOOH]+,2-Propylglutaric acid||2-Propylglutaric acid||None||None,C16658||C16658||None||None,259.057837||259.057837,1.65||1.65
3569,259.071639,58.2707022,1853979.795,5,19,110,2,6,5,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+K]+::1::1,,,,,C12H8N2O2,[M+H+HCOOH]+,None||None||None||None||None||2-Aminophenoxazin-3-one||None||None,None||None||None||None||None||C02161||None||None,259.071324,-1.22
3570,259.0789595,204.006024,792584.41,73,1,260,1,2,1,[M+Na]+::1::1,,,,,C8H14O5,[M+Na+HCOO]+,(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate||None,C04546||None,259.078812,-0.57
3571,259.0848987,574.235706,5789176,179,24,155,8,19,37,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+MeOH+H]+::1::1||[M+NH4]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,3620,(13C),8.7,C11H14N2||C11H14N2||C11H14N2||C11H14N2||C11H14N2||C11H14N2||C11H14N2||C15H12N2O,[M+K+HCOOH]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+Na]+,N-Methyltryptamine||N-Methyltryptamine||N-Methyltryptamine||N-Methyltryptamine||N-Methyltryptamine||N-Methyltryptamine||N-Methyltryptamine||None||None||None||None||None||None||Carbamazepine,C06213||C06213||C06213||C06213||C06213||C06213||C06213||None||None||None||None||None||None||C06868,259.084326||259.084326||259.084326||259.084326||259.084326||259.084326||259.084326||259.0841844,-2.21||-2.21||-2.21||-2.21||-2.21||-2.21||-2.21||-2.76
3572,259.0925633,97.654797,2462283.2,5,7,,,,,,,,,,C9H9NO4||C7H9N5O2||C8H11NO6||C10H14N2O6||C9H9NO4||C9H9NO4,[M+NH4+HCOOH]+||[M+ACN+Na]+||[M+ACN+H]+||[M+H]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,"Dopaquinone||6-(Hydroxymethyl)-7,8-dihydropterin||2-(Hydroxymethyl)-3-(acetamidomethylene)succinate||(1-Ribosylimidazole)-4-acetate||2-Carboxy-2,3-dihydro-5,6-dihydroxyindole||6-Hydroxy-3-succinoylpyridine",C00822||C01300||C04690||C05131||C05604||C19631,259.092451||259.092495||259.09246||259.0924624||259.092451||259.092451,-0.43||-0.26||-0.4||-0.39||-0.43||-0.43
3573,259.0924233,66.225387,5528824.2,5,1,,,,,,,,,,C9H9NO4||C7H9N5O2||C6H13NO6||C8H11NO6||C10H14N2O6||C9H9NO4||C9H9NO4,[M+NH4+HCOOH]+||[M+ACN+Na]+||[M+ACN+Na]+||[M+ACN+H]+||[M+H]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,"Dopaquinone||6-(Hydroxymethyl)-7,8-dihydropterin||2-Amino-2-deoxy-D-gluconate||2-(Hydroxymethyl)-3-(acetamidomethylene)succinate||(1-Ribosylimidazole)-4-acetate||2-Carboxy-2,3-dihydro-5,6-dihydroxyindole||6-Hydroxy-3-succinoylpyridine",C00822||C01300||C03752||C04690||C05131||C05604||C19631,259.092451||259.092495||259.091157||259.09246||259.0924624||259.092451||259.092451,0.11||0.28||-4.89||0.14||0.15||0.11||0.11
3574,259.0925888,218.576622,718815,58,13,420,1,2,1,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,C9H9NO4||C7H9N5O2||C9H9NO4||C9H9NO4||C9H9NO4||C7H9N5O2||C9H9NO4||C9H9NO4||C9H9NO4||C7H9N5O2||C9H9NO4||C9H9NO4||C8H11NO6||C10H14N2O6,[M+NH4+HCOOH]+||[M+ACN+Na]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+ACN+Na]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+ACN+Na]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+ACN+H]+||[M+H]+,"Dopaquinone||6-(Hydroxymethyl)-7,8-dihydropterin||2-Carboxy-2,3-dihydro-5,6-dihydroxyindole||6-Hydroxy-3-succinoylpyridine||Dopaquinone||6-(Hydroxymethyl)-7,8-dihydropterin||2-Carboxy-2,3-dihydro-5,6-dihydroxyindole||6-Hydroxy-3-succinoylpyridine||Dopaquinone||6-(Hydroxymethyl)-7,8-dihydropterin||2-Carboxy-2,3-dihydro-5,6-dihydroxyindole||6-Hydroxy-3-succinoylpyridine||2-(Hydroxymethyl)-3-(acetamidomethylene)succinate||None||(1-Ribosylimidazole)-4-acetate",C00822||C01300||C05604||C19631||C00822||C01300||C05604||C19631||C00822||C01300||C05604||C19631||C04690||None||C05131,259.092451||259.092495||259.092451||259.092451||259.092451||259.092495||259.092451||259.092451||259.092451||259.092495||259.092451||259.092451||259.09246||259.0924624,-0.53||-0.36||-0.53||-0.53||-0.53||-0.36||-0.53||-0.53||-0.53||-0.36||-0.53||-0.53||-0.5||-0.49
